,refseq.id,fold_0,label,sampling,database,date,fold_1,fold_2,fold_3,fold_4,host_label,Genus,virus_ID,Family,Species
73529,MN655002,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MN655002,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73530,MN655008,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MN655008,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73531,MN655010,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MN655010,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73532,MN655011,train,0,normal,GenBank,20240206,pred,dev,train,dev,0.0,Betacoronavirus,MN655011,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73533,MN655016,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MN655016,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73534,MN655017,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MN655017,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73535,LC556375,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,LC556375,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
73536,MW086527,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MW086527,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73537,MW086528,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MW086528,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73538,MW086529,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MW086529,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73539,MW086530,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MW086530,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73540,MW086531,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MW086531,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73541,MW086533,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MW086533,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73542,MW086534,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MW086534,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73543,MW086535,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MW086535,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73544,MW086538,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MW086538,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73545,MW086539,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MW086539,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73546,MN879331,train,0,normal,GenBank,20240206,train,train,dev,pred,0.0,,MN879331,Coronaviridae,Erinaceus amurensis coronavirus
73547,MT549854,train,0,normal,GenBank,20240206,train,dev,train,pred,0.0,,MT549854,Coronaviridae,Rodent coronavirus
73548,MN199462,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN199462,Coronaviridae,Avian coronavirus
73549,MN199463,train,0,normal,GenBank,20240206,pred,dev,dev,train,0.0,Gammacoronavirus,MN199463,Coronaviridae,Avian coronavirus
73550,MN199464,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,MN199464,Coronaviridae,Avian coronavirus
73551,MN199465,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MN199465,Coronaviridae,Avian coronavirus
73552,MN987230,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MN987230,Coronaviridae,Avian coronavirus
73553,MN987231,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN987231,Coronaviridae,Avian coronavirus
73554,MK953937,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK953937,Coronaviridae,Avian coronavirus
73555,MK957244,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK957244,Coronaviridae,Avian coronavirus
73556,MN548285,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Gammacoronavirus,MN548285,Coronaviridae,Avian coronavirus
73557,MN548286,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,MN548286,Coronaviridae,Avian coronavirus
73558,MN548287,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN548287,Coronaviridae,Avian coronavirus
73559,MN548288,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN548288,Coronaviridae,Avian coronavirus
73560,MN548289,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Gammacoronavirus,MN548289,Coronaviridae,Avian coronavirus
73561,MT350598,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MT350598,Coronaviridae,Rousettus bat coronavirus GCCDC1
73562,MN711790,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN711790,Coronaviridae,Avian coronavirus
73563,MT438696,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,MT438696,Coronaviridae,Human coronavirus 229E
73564,MT438700,train,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,MT438700,Coronaviridae,Human coronavirus 229E
73565,MN509587,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Gammacoronavirus,MN509587,Coronaviridae,Avian coronavirus
73566,MN517816,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,MN517816,Coronaviridae,Avian coronavirus
73567,MN517817,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,MN517817,Coronaviridae,Avian coronavirus
73568,MN531554,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN531554,Coronaviridae,Avian coronavirus
73569,MN531555,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Gammacoronavirus,MN531555,Coronaviridae,Avian coronavirus
73570,MN531556,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN531556,Coronaviridae,Avian coronavirus
73571,MN996532,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MN996532,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
73572,KX998969,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Deltacoronavirus,KX998969,Coronaviridae,Coronavirus HKU15
73573,MN599049,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN599049,Coronaviridae,Avian coronavirus
73574,MN197549,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN197549,Coronaviridae,Avian coronavirus
73575,MK907286,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Betacoronavirus,MK907286,Coronaviridae,Erinaceus hedgehog coronavirus HKU31
73576,MK907287,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MK907287,Coronaviridae,Erinaceus hedgehog coronavirus HKU31
73577,MN249445,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Deltacoronavirus,MN249445,Coronaviridae,Coronavirus HKU15
73578,MN514963,train,0,normal,GenBank,20240206,pred,dev,dev,train,0.0,Betacoronavirus,MN514963,Coronaviridae,Betacoronavirus 1
73579,MN514964,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MN514964,Coronaviridae,Betacoronavirus 1
73580,MN514965,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MN514965,Coronaviridae,Betacoronavirus 1
73581,MN514966,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MN514966,Coronaviridae,Betacoronavirus 1
73582,MK492263,train,0,normal,GenBank,20240206,train,dev,dev,pred,0.0,,MK492263,Coronaviridae,Bat coronavirus
73583,MN096598,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MN096598,Coronaviridae,Avian coronavirus
73584,MN037494,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MN037494,Coronaviridae,Porcine epidemic diarrhea virus
73585,MK841494,train,0,normal,GenBank,20240206,pred,dev,train,dev,0.0,Alphacoronavirus,MK841494,Coronaviridae,Porcine epidemic diarrhea virus
73586,MK841495,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MK841495,Coronaviridae,Porcine epidemic diarrhea virus
73587,MK559454,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MK559454,Coronaviridae,Porcine epidemic diarrhea virus
73588,MK581205,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK581205,Coronaviridae,Avian coronavirus
73589,MK581206,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MK581206,Coronaviridae,Avian coronavirus
73590,MK581207,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Gammacoronavirus,MK581207,Coronaviridae,Avian coronavirus
73591,MK581208,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Gammacoronavirus,MK581208,Coronaviridae,Avian coronavirus
73592,MK329221,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK329221,Coronaviridae,Avian coronavirus
73593,MK355396,train,0,normal,GenBank,20240206,pred,dev,dev,dev,0.0,Deltacoronavirus,MK355396,Coronaviridae,Coronavirus HKU15
73594,MK572803,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Deltacoronavirus,MK572803,Coronaviridae,Coronavirus HKU15
73595,MK211169,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Deltacoronavirus,MK211169,Coronaviridae,Coronavirus HKU15
73596,MK211369,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MK211369,Coronaviridae,Coronavirus BtSk-AlphaCoV/GX2018A
73597,MK211370,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MK211370,Coronaviridae,Coronavirus BtSk-AlphaCoV/GX2018B
73598,MK211371,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MK211371,Coronaviridae,Coronavirus BtSk-AlphaCoV/GX2018C
73599,MK211372,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MK211372,Coronaviridae,Coronavirus BtSk-AlphaCoV/GX2018D
73600,MK211373,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MK211373,Coronaviridae,Coronavirus BtRs-AlphaCoV/YN2018
73601,MK211374,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MK211374,Coronaviridae,Coronavirus BtRl-BetaCoV/SC2018
73602,MK211375,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MK211375,Coronaviridae,Coronavirus BtRs-BetaCoV/YN2018A
73603,MK211378,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MK211378,Coronaviridae,Coronavirus BtRs-BetaCoV/YN2018D
73604,MK211379,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MK211379,Coronaviridae,Coronavirus BtRt-BetaCoV/GX2018
73605,MK217374,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK217374,Coronaviridae,Avian coronavirus
73606,MK217375,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Gammacoronavirus,MK217375,Coronaviridae,Avian coronavirus
73607,MK937828,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,MK937828,Coronaviridae,Avian coronavirus
73608,MK937832,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MK937832,Coronaviridae,Avian coronavirus
73609,MK720945,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MK720945,Coronaviridae,Rhinolophus bat coronavirus HKU32
73610,MH910099,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH910099,Coronaviridae,Porcine epidemic diarrhea virus
73611,MH259485,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MH259485,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73612,MH259486,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MH259486,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73613,MK728875,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK728875,Coronaviridae,Avian coronavirus
73614,MK679660,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MK679660,Coronaviridae,Hedgehog coronavirus 1
73615,MH697599,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH697599,Coronaviridae,Rhinolophus bat coronavirus HKU2
73616,MK564474,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MK564474,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73617,MK564475,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MK564475,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73618,MK392335,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MK392335,Coronaviridae,Porcine epidemic diarrhea virus
73619,MG757138,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MG757138,Coronaviridae,Betacoronavirus 1
73620,MG757139,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MG757139,Coronaviridae,Betacoronavirus 1
73621,MG757140,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MG757140,Coronaviridae,Betacoronavirus 1
73622,MG757141,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MG757141,Coronaviridae,Betacoronavirus 1
73623,MK357908,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MK357908,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73624,MK357909,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MK357909,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73625,MH181793,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MH181793,Coronaviridae,Avian coronavirus
73626,MG738155,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MG738155,Coronaviridae,Avian coronavirus
73627,MH748550,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MH748550,Coronaviridae,Porcine epidemic diarrhea virus
73628,KY352407,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,KY352407,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
73629,MH117940,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH117940,Coronaviridae,Porcine epidemic diarrhea virus
73630,MH539771,train,0,normal,GenBank,20240206,pred,dev,dev,train,0.0,Gammacoronavirus,MH539771,Coronaviridae,Avian coronavirus
73631,MH539772,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Gammacoronavirus,MH539772,Coronaviridae,Avian coronavirus
73632,MH056658,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH056658,Coronaviridae,Porcine epidemic diarrhea virus
73633,MH061336,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MH061336,Coronaviridae,Porcine epidemic diarrhea virus
73634,MH061337,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH061337,Coronaviridae,Porcine epidemic diarrhea virus
73635,MH061338,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MH061338,Coronaviridae,Porcine epidemic diarrhea virus
73636,MH061339,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH061339,Coronaviridae,Porcine epidemic diarrhea virus
73637,MH061340,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH061340,Coronaviridae,Porcine epidemic diarrhea virus
73638,MH938450,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH938450,Coronaviridae,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206679-3/2010
73639,MH924835,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MH924835,Coronaviridae,Avian coronavirus
73640,MK062182,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MK062182,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
73641,MK062183,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MK062183,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
73642,MK062184,train,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MK062184,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
73643,MK039552,train,1,normal,GenBank,20240206,pred,train,train,dev,1.0,Betacoronavirus,MK039552,Coronaviridae,Middle East respiratory syndrome-related coronavirus
73644,MH715491,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Deltacoronavirus,MH715491,Coronaviridae,Coronavirus HKU15
73645,MH687934,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MH687934,Coronaviridae,Alphacoronavirus sp.
73646,MH687935,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687935,Coronaviridae,Alphacoronavirus sp.
73647,MH687936,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687936,Coronaviridae,Alphacoronavirus sp.
73648,MH687937,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687937,Coronaviridae,Alphacoronavirus sp.
73649,MH687938,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Alphacoronavirus,MH687938,Coronaviridae,Alphacoronavirus sp.
73650,MH687939,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687939,Coronaviridae,Alphacoronavirus sp.
73651,MH687941,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687941,Coronaviridae,Alphacoronavirus sp.
73652,MH687942,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687942,Coronaviridae,Alphacoronavirus sp.
73653,MH687943,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687943,Coronaviridae,Alphacoronavirus sp.
73654,MH687944,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MH687944,Coronaviridae,Alphacoronavirus sp.
73655,MH687945,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687945,Coronaviridae,Alphacoronavirus sp.
73656,MH687946,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Alphacoronavirus,MH687946,Coronaviridae,Alphacoronavirus sp.
73657,MH687947,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687947,Coronaviridae,Alphacoronavirus sp.
73658,MH687949,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH687949,Coronaviridae,Alphacoronavirus sp.
73659,MH687950,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH687950,Coronaviridae,Alphacoronavirus sp.
73660,MH687952,train,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Alphacoronavirus,MH687952,Coronaviridae,Alphacoronavirus sp.
73661,MH687953,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH687953,Coronaviridae,Alphacoronavirus sp.
73662,MH687954,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH687954,Coronaviridae,Alphacoronavirus sp.
73663,MH687955,train,0,normal,GenBank,20240206,pred,dev,dev,train,0.0,Alphacoronavirus,MH687955,Coronaviridae,Alphacoronavirus sp.
73664,MH687957,train,0,normal,GenBank,20240206,pred,train,dev,dev,0.0,Alphacoronavirus,MH687957,Coronaviridae,Alphacoronavirus sp.
73665,MH687958,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687958,Coronaviridae,Alphacoronavirus sp.
73666,MH687960,train,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH687960,Coronaviridae,Alphacoronavirus sp.
73667,MH687961,train,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH687961,Coronaviridae,Alphacoronavirus sp.
73668,MH687962,train,0,normal,GenBank,20240206,pred,dev,train,dev,0.0,Alphacoronavirus,MH687962,Coronaviridae,Alphacoronavirus sp.
73669,MH687963,train,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687963,Coronaviridae,Alphacoronavirus sp.
